index,val,n,coup,Coordonées,Destination,Step,Will_Kill,Safe_position,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Chess_bad,Chess_good,Warning_w,Warning_b,Area_w,Area_b,Nb_w,Nb_b,Color,Play_target,p_Step,p_Will_Kill,p_warning_position,p_Chess_bad,p_Chess_good,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p_Warning_w,p_Warning_b,p_Area_w,p_Area_b,p_Nb_w,p_Nb_b
56,31,♛,50,53,75,14,0,1,6,0,24,35,43,56,66,76,0,74,27,47,0,0,40,67,2,11,0,23,34,51,61,73,20,0,0,0,0,21,53,71,0,0,0,14,38,36,12,12,1,0,11,4,1,0,0,6,0,24,35,43,56,66,76,0,74,27,47,0,0,40,67,2,11,0,0,0,51,61,72,20,0,0,0,0,21,75,71,5,3,37,34,12,10
57,31,♛,50,53,56,14,1,1,6,0,24,35,43,56,66,76,0,74,27,47,0,0,40,67,2,11,0,23,34,51,61,73,20,0,0,0,0,21,53,71,0,0,0,14,38,36,12,12,1,0,20,5,1,1,0,6,0,24,35,43,0,66,76,0,74,27,47,0,0,40,67,2,11,0,0,0,51,61,72,20,0,0,0,0,21,56,71,6,3,36,43,11,10
60,23,♟,50,61,62,2,0,0,6,0,24,35,43,56,66,76,0,74,27,47,0,0,40,67,2,11,0,23,34,51,61,73,20,0,0,0,0,21,53,71,0,0,0,14,38,36,12,12,1,0,1,0,1,0,0,6,0,24,35,43,56,66,76,0,74,27,47,0,0,40,67,2,11,0,0,0,51,62,72,20,0,0,0,0,21,53,71,4,4,37,34,12,10
61,23,♟,50,61,63,2,0,0,6,0,24,35,43,56,66,76,0,74,27,47,0,0,40,67,2,11,0,23,34,51,61,73,20,0,0,0,0,21,53,71,0,0,0,14,38,36,12,12,1,0,0,0,1,0,0,6,0,24,35,43,56,66,76,0,74,27,47,0,0,40,67,2,11,0,0,0,51,63,72,20,0,0,0,0,21,53,71,4,3,38,35,12,10
66,32,♚,50,71,60,3,0,0,6,0,24,35,43,56,66,76,0,74,27,47,0,0,40,67,2,11,0,23,34,51,61,73,20,0,0,0,0,21,53,71,0,0,0,14,38,36,12,12,1,0,3,0,1,0,1,6,0,24,35,43,56,66,76,0,74,27,47,0,0,40,67,2,11,0,0,0,51,61,72,20,0,0,0,0,21,53,60,4,4,36,37,12,10
67,32,♚,50,71,70,3,0,0,6,0,24,35,43,56,66,76,0,74,27,47,0,0,40,67,2,11,0,23,34,51,61,73,20,0,0,0,0,21,53,71,0,0,0,14,38,36,12,12,1,0,2,0,1,0,1,6,0,24,35,43,56,66,76,0,74,27,47,0,0,40,67,2,11,0,0,0,51,61,72,20,0,0,0,0,21,53,70,4,4,37,36,12,10
68,32,♚,50,71,62,3,0,0,6,0,24,35,43,56,66,76,0,74,27,47,0,0,40,67,2,11,0,23,34,51,61,73,20,0,0,0,0,21,53,71,0,0,0,14,38,36,12,12,1,0,4,0,1,0,1,6,0,24,35,43,56,66,76,0,74,27,47,0,0,40,67,2,11,0,0,0,51,61,72,20,0,0,0,0,21,53,62,4,4,37,34,12,10
69,24,♟,50,72,73,1,0,0,6,0,24,35,43,56,66,76,0,74,27,47,0,0,40,67,2,11,0,23,34,51,61,73,20,0,0,0,0,21,53,71,0,0,0,14,38,36,12,12,1,0,0,0,1,0,0,6,0,24,35,43,56,66,76,0,74,27,47,0,0,40,67,2,11,0,0,0,51,61,73,20,0,0,0,0,21,53,71,4,3,38,36,12,10
0,27,♜,52,0,10,2,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,1,0,0,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,72,20,0,10,0,0,21,35,71,2,2,40,41,11,11
1,27,♜,52,0,1,2,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,1,0,0,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,72,20,0,1,0,0,21,35,71,2,2,40,41,11,11
2,17,♟,52,2,3,1,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,1,0,0,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,3,11,0,23,34,0,61,72,20,0,0,0,0,21,35,71,2,2,41,43,11,11
5,18,♟,52,11,12,2,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,1,0,0,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,12,0,23,34,0,61,72,20,0,0,0,0,21,35,71,2,2,40,39,11,11
6,18,♟,52,11,13,2,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,2,1,1,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,13,0,23,34,0,61,72,20,0,0,0,0,21,35,71,3,3,42,43,11,11
7,25,♞,52,20,1,4,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,3,0,0,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,72,1,0,0,0,0,21,35,71,2,2,40,48,11,11
8,25,♞,52,20,41,4,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,6,0,1,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,72,41,0,0,0,0,21,35,71,2,2,38,52,11,11
9,25,♞,52,20,12,4,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,5,1,0,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,72,12,0,0,0,0,21,35,71,3,2,40,47,11,11
10,25,♞,52,20,32,4,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,7,2,1,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,72,32,0,0,0,0,21,35,71,3,3,41,48,11,11
11,30,♝,52,21,10,6,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,4,1,0,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,10,35,71,2,2,41,40,11,11
12,30,♝,52,21,30,6,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,7,1,0,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,30,35,71,2,2,41,43,11,11
13,30,♝,52,21,12,6,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,4,0,0,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,12,35,71,1,2,41,38,11,11
14,30,♝,52,21,32,6,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,5,1,1,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,32,35,71,2,3,42,38,11,11
15,30,♝,52,21,3,6,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,7,1,0,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,3,35,71,2,2,41,43,11,11
16,30,♝,52,21,43,6,1,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,1,11,1,0,0,0,6,0,24,0,0,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,43,35,71,2,3,40,48,10,11
23,31,♛,52,35,30,22,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,15,1,0,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,21,30,71,2,2,39,35,11,10
24,31,♛,52,35,31,22,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,17,1,1,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,21,31,71,2,2,38,38,11,10
25,31,♛,52,35,32,22,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,15,1,1,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,21,32,71,1,3,40,33,11,10
26,31,♛,52,35,62,22,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,16,2,1,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,21,62,71,3,4,38,34,11,10
27,31,♛,52,35,33,22,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,15,4,1,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,21,33,71,5,4,40,36,11,10
28,31,♛,52,35,53,22,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,17,3,1,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,21,53,71,4,4,37,38,11,10
29,31,♛,52,35,24,22,1,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,19,4,1,0,0,6,0,0,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,21,24,71,5,4,41,40,10,10
30,31,♛,52,35,34,22,1,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,18,4,0,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,21,34,71,5,2,39,39,11,10
31,31,♛,52,35,44,22,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,18,5,0,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,21,44,71,6,3,39,39,11,10
32,31,♛,52,35,5,22,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,13,2,0,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,21,5,71,3,2,37,34,11,10
33,31,♛,52,35,15,22,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,17,2,1,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,21,15,71,3,3,40,38,11,10
34,31,♛,52,35,25,22,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,18,4,0,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,21,25,71,5,3,39,39,11,10
35,31,♛,52,35,45,22,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,20,4,1,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,21,45,71,5,4,39,41,11,10
36,31,♛,52,35,55,22,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,20,3,1,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,21,55,71,4,5,38,41,11,10
37,31,♛,52,35,65,22,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,16,5,1,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,21,65,71,6,4,39,37,11,10
38,31,♛,52,35,75,22,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,14,3,1,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,21,75,71,4,3,39,35,11,10
39,31,♛,52,35,26,22,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,16,4,0,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,21,26,71,5,3,38,37,11,10
40,31,♛,52,35,36,22,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,20,4,0,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,21,36,71,5,2,39,41,11,10
41,31,♛,52,35,46,22,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,16,5,0,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,21,46,71,6,3,37,37,11,10
42,31,♛,52,35,17,22,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,13,2,1,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,21,17,71,3,3,38,34,11,10
43,31,♛,52,35,37,22,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,16,2,1,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,21,37,71,3,4,39,37,11,10
44,31,♛,52,35,57,22,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,7,5,1,1,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,21,57,71,6,4,39,28,11,10
69,23,♟,52,61,62,2,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,1,0,1,0,1,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,0,0,0,62,72,20,0,0,0,0,21,35,71,2,4,39,41,11,9
70,23,♟,52,61,63,2,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,0,0,0,0,1,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,0,0,0,63,72,20,0,0,0,0,21,35,71,2,2,41,42,11,9
75,32,♚,52,71,60,3,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,4,1,1,0,1,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,0,0,0,61,72,20,0,0,0,0,21,35,60,3,3,39,45,11,9
76,32,♚,52,71,70,3,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,2,0,0,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,0,0,0,61,72,20,0,0,0,0,21,35,70,2,2,39,43,11,9
77,32,♚,52,71,62,3,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,6,1,1,0,1,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,0,0,0,61,72,20,0,0,0,0,21,35,62,3,4,38,43,11,9
78,24,♟,52,72,73,1,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,23,34,0,61,73,20,0,0,0,0,21,35,71,0,0,0,0,40,43,11,11,1,0,0,0,1,0,0,6,0,24,0,43,56,66,76,0,74,27,47,0,0,51,67,2,11,0,0,0,0,61,73,20,0,0,0,0,21,35,71,2,2,40,43,11,9
0,27,♜,54,0,10,2,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,1,0,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,10,0,0,0,35,71,1,3,48,36,10,10
1,27,♜,54,0,1,2,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,1,0,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,1,0,0,0,35,71,1,3,48,35,10,10
2,17,♟,54,2,3,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,1,0,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,3,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,1,3,48,38,10,10
5,18,♟,54,11,12,2,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,1,0,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,12,0,23,34,0,61,72,20,0,0,0,0,0,35,71,1,2,49,35,10,10
6,18,♟,54,11,13,2,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,2,1,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,13,0,23,34,0,61,72,20,0,0,0,0,0,35,71,2,3,50,37,10,10
7,25,♞,54,20,1,4,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,3,0,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,1,0,0,0,0,0,35,71,1,3,48,42,10,10
8,25,♞,54,20,41,4,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,6,0,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,41,0,0,0,0,0,35,71,1,4,44,46,10,10
9,25,♞,54,20,12,4,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,5,1,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,12,0,0,0,0,0,35,71,2,3,48,43,10,10
10,25,♞,54,20,32,4,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,1,7,2,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,32,0,0,0,0,0,35,71,3,3,48,44,10,10
19,31,♛,54,35,30,22,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,18,1,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,30,71,1,3,47,33,10,9
20,31,♛,54,35,31,22,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,18,1,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,31,71,1,3,45,33,10,9
21,31,♛,54,35,32,22,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,17,1,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,32,71,1,3,47,31,10,9
22,31,♛,54,35,62,22,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,16,2,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,62,71,2,5,46,28,10,9
23,31,♛,54,35,33,22,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,15,4,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,33,71,4,5,47,30,10,9
24,31,♛,54,35,53,22,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,17,3,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,53,71,3,6,43,32,10,9
25,31,♛,54,35,24,22,1,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,19,4,1,0,0,6,0,0,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,24,71,4,5,49,34,9,9
26,31,♛,54,35,34,22,1,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,18,4,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,34,71,4,3,47,33,10,9
27,31,♛,54,35,44,22,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,18,4,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,44,71,4,4,44,33,10,9
28,31,♛,54,35,5,22,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,13,2,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,5,71,2,3,45,28,10,9
29,31,♛,54,35,15,22,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,17,2,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,15,71,2,4,48,32,10,9
30,31,♛,54,35,25,22,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,18,3,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,25,71,3,4,47,33,10,9
